iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,08/09/2021,20932515,14182,17367.286,584688,249,461,97666.607,66.17,81.032,2728.028,1.162,2.151,0.94,,,,,,,,,57198050,,266.874,,35287,0.165,,,tests performed,205296045,140820674,69133319,25446,1718856,1304225,95.79,65.7,32.26,0.01,6085,536184,0.25,56.73,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,09/09/2021,20965338,32823,18195.857,585512,824,467,97819.752,153.145,84.898,2731.873,3.845,2.179,0.96,,,,,,,,,,,,,36747,0.171,,,tests performed,207509808,141565747,70594540,37195,2213763,1338203,96.82,66.05,32.94,0.02,6244,524006,0.244,56.67,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,10/09/2021,20981793,16455,17174.571,586148,636,452.143,97896.528,76.775,80.133,2734.84,2.967,2.11,0.97,,,,,,,,,,,,,22735,0.106,,,tests performed,209917761,142382292,72173074,52191,2407953,1405712,97.94,66.43,33.67,0.02,6559,532747,0.249,56.6,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,11/09/2021,20995555,13762,16237,586817,669,456.571,97960.738,64.211,75.758,2737.962,3.121,2.13,0.99,,,,,,,,,57282520,,267.268,,23819,0.111,,,tests performed,211223433,142798088,73050585,67596,1305672,1442475,98.55,66.63,34.08,0.03,6730,536950,0.251,56.56,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,12/09/2021,21003416,7861,15551.286,587116,299,460.571,97997.416,36.678,72.559,2739.357,1.395,2.149,1.02,,,,,,,,,,,,,21178,0.099,,,tests performed,211710814,142983971,73355123,68590,487381,1455534,98.78,66.71,34.23,0.03,6791,539028,0.251,56.55,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,13/09/2021,21012064,8648,15333.571,587400,284,469.714,98037.766,40.35,71.543,2740.682,1.325,2.192,1.05,,,,,,,,,,,,,18536,0.086,,,tests performed,213203733,143433748,74381040,88874,1492919,1454152,99.48,66.92,34.7,0.04,6785,492604,0.23,56.51,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,14/09/2021,21025635,13571,15328.857,588078,678,519.857,98101.085,63.319,71.521,2743.845,3.163,2.426,1.08,,,,,,,,,,,,,15894,0.074,,,tests performed,215338063,144100429,75814267,128791,2134330,1680125,100.47,67.23,35.37,0.06,7839,554517,0.259,56.44,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,15/09/2021,21038911,13276,15199.429,588879,801,598.714,98163.028,61.943,70.917,2747.583,3.737,2.793,1.12,,,,,,,,,,,,,13252,0.062,,,tests performed,217240047,144761529,76990802,197261,1901984,1706286,101.36,67.54,35.92,0.09,7961,562979,0.263,56.39,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,16/09/2021,21074358,35447,15574.286,589542,663,575.714,98328.416,165.388,72.666,2750.676,3.093,2.686,1.16,,,,,,,,,,,,,9526,0.044,,,tests performed,218735998,145238112,77988754,223085,1495951,1603741,102.06,67.76,36.39,0.1,7483,524624,0.245,56.35,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,17/09/2021,21109695,35337,18271.714,590180,638,576,98493.291,164.875,85.252,2753.653,2.977,2.687,1.19,,,,,,,,,,,,,5800,0.027,,,tests performed,221071595,146000277,79542916,249365,2335597,1593405,103.15,68.12,37.11,0.12,7434,516855,0.241,56.28,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,19/09/2021,21243748,9175,16493.429,591014,248,556.857,99118.753,42.809,76.955,2757.544,1.157,2.598,1.15,,,,,,,,,,,,,2074,0.01,,,tests performed,222581680,146553215,80492254,260661,424753,1552981,103.85,68.38,37.56,0.12,7246,509892,0.238,56.24,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,20/09/2021,21253033,9285,16584.429,591279,265,554.143,99162.075,43.322,77.379,2758.78,1.236,2.586,1.1,,,,,,,,,,,,,2074,0.01,,,tests performed,223781527,146923305,81250428,334020,1199847,1511113,104.41,68.55,37.91,0.16,7051,498508,0.233,56.21,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,21/09/2021,21268413,15380,16842.857,591952,673,553.429,99233.835,71.76,78.585,2761.921,3.14,2.582,1.05,,,,,,,,,57303260,,267.365,,2074,0.01,,,tests performed,225592884,147473077,82467468,381549,1811357,1464974,105.26,68.81,38.48,0.18,6835,481807,0.225,56.16,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,22/09/2021,21300996,32583,19601,592617,665,534,99385.86,152.025,91.454,2765.023,3.103,2.492,1.01,,,,,,,,,,,,,1829,0.009,,,tests performed,227304555,147966925,83644344,427712,1711671,1437787,106.06,69.04,39.03,0.2,6708,457914,0.214,56.11,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,23/09/2021,21325913,24917,18096.714,593246,629,529.143,99502.117,116.257,84.435,2767.958,2.935,2.469,0.98,,,,,,,,,57303974,,267.368,,1583,0.007,,,tests performed,229100357,148510818,84869772,458735,1795802,1480623,106.89,69.29,39.6,0.21,6908,467529,0.218,56.05,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,24/09/2021,21344578,18665,15715,593926,680,535.143,99589.204,87.087,73.323,2771.131,3.173,2.497,0.94,,,,,,,,,,,,,6500,0.03,,,tests performed,230893002,148994474,86119839,520839,1792645,1403058,107.73,69.52,40.18,0.24,6546,427742,0.2,56,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,25/09/2021,21358441,13863,17695.429,594466,540,528.571,99653.886,64.682,82.563,2773.65,2.52,2.466,0.92,,,,,,,,,,,,,11417,0.053,,,tests performed,231983152,149386359,86796636,543561,1090150,1403746,108.24,69.7,40.5,0.25,6550,430739,0.201,55.97,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,26/09/2021,21367297,8856,17649.857,594732,266,531.143,99695.206,41.32,82.35,2774.891,1.241,2.478,0.91,,,,,,,,,,,,,16333,0.076,,,tests performed,232495892,149565073,87122476,552379,512740,1416316,108.48,69.78,40.65,0.26,6608,430265,0.201,55.96,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,27/09/2021,21376642,9345,17658.429,594926,194,521,99738.808,43.602,82.39,2775.797,0.905,2.431,0.9,,,,,,,,,,,,,21250,0.099,,,tests performed,233772505,149871708,87828174,818917,1276613,1427283,109.07,69.93,40.98,0.38,6659,421200,0.197,55.93,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,28/09/2021,21393526,16884,17873.286,595743,817,541.571,99817.585,78.777,83.393,2779.609,3.812,2.527,0.89,,,,,,,,,,,,,26166,0.122,,,tests performed,235617220,150382518,89101310,882537,1844715,1432048,109.93,70.17,41.57,0.41,6682,415634,0.194,55.87,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,29/09/2021,21410411,16885,15630.714,596424,681,543.857,99896.367,78.782,72.93,2782.786,3.177,2.538,0.88,,,,,,,,,57522913,,268.39,,31328,0.146,,,tests performed,237320144,150881737,90253376,937694,1702924,1430798,110.73,70.4,42.11,0.44,6676,416402,0.194,55.82,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,30/09/2021,21432362,21951,15207,597032,608,540.857,99998.785,102.419,70.953,2785.623,2.837,2.524,0.87,,,,,,,,,,,,,108071,0.504,,,tests performed,239190412,151420924,91430204,1095300,1870268,1441436,111.6,70.65,42.66,0.51,6725,415729,0.194,55.77,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,649004.8,26.94,11.37,3028.116629
BRA,South America,Brazil,01/10/2021,21450424,18062,15120.857,597522,490,513.714,100083.059,84.273,70.551,2787.909,2.286,2.397,0.87,,,,,,,,,,,,,179652,0.838,,,tests performed,241200485,151901209,92759486,1302298,2010073,1472498,112.54,70.87,43.28,0.61,6870,415248,0.194,55.71,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,02/10/2021,21462810,12386,14909.857,597976,454,501.429,100140.849,57.79,69.566,2790.027,2.118,2.34,0.87,,,,,,,,,,,,,251233,1.172,,,tests performed,242252204,152166987,93442685,1407110,1051719,1467007,113.03,71,43.6,0.66,6845,397233,0.185,55.68,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,03/10/2021,21471963,9153,14952.286,598202,226,495.714,100183.555,42.706,69.764,2791.082,1.054,2.313,0.87,,,,,,,,,,,,,322814,1.506,,,tests performed,242632087,152277364,93674362,1445470,379883,1448028,113.21,71.05,43.71,0.67,6756,387470,0.181,55.67,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,04/10/2021,21483481,11518,15262.714,598406,204,497.143,100237.296,53.741,71.213,2792.034,0.952,2.32,0.88,,,,,,,,,,,,,394395,1.84,,,tests performed,243733571,152519888,94337578,1643658,1101484,1423009,113.72,71.16,44.02,0.77,6639,378311,0.177,55.64,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,05/10/2021,21505626,22145,16014.286,599090,684,478.143,100340.62,103.324,74.719,2795.225,3.191,2.231,0.88,,,,,,,,,,,,,465976,2.174,,,tests performed,245292452,152926450,95257454,1877233,1558881,1382176,114.45,71.35,44.45,0.88,6449,363419,0.17,55.6,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,06/10/2021,21524172,18546,16251.571,599660,570,462.286,100427.151,86.532,75.826,2797.884,2.659,2.157,0.87,,,,,,,,,,,,,537557,2.508,,,tests performed,247057054,153310124,96345260,2171857,1764602,1390987,115.27,71.53,44.95,1.01,6490,346912,0.162,55.56,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,07/10/2021,21538788,14616,15203.714,600088,428,436.571,100495.346,68.195,70.937,2799.881,1.997,2.037,0.86,,,,,,,,,,,,,537557,2.508,,,tests performed,248820533,153699490,97382944,2509515,1763479,1375732,116.09,71.71,45.44,1.17,6419,325509,0.152,55.51,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,08/10/2021,21557323,18535,15271.286,600718,630,456.571,100581.827,86.48,71.253,2802.821,2.939,2.13,0.86,,,,,,,,,,,,,537557,2.508,,,tests performed,250516351,154010913,98464451,2814838,1695818,1330838,116.89,71.86,45.94,1.31,6209,301386,0.141,55.47,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,09/10/2021,21572127,14804,15616.714,601134,416,451.143,100650.899,69.072,72.864,2804.762,1.941,2.105,0.86,,,,,,,,,,,,,537557,2.508,,,tests performed,251524115,154181567,99070817,3047975,1007764,1324559,117.36,71.94,46.22,1.42,6180,287797,0.134,55.44,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,10/10/2021,21580539,8412,15510.857,601285,151,440.429,100690.147,39.249,72.37,2805.466,0.705,2.055,0.86,,,,,,,,,,,,,537557,2.508,,,tests performed,252149684,154292724,99520881,3116010,625569,1359657,117.65,71.99,46.43,1.45,6344,287909,0.134,55.42,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,11/10/2021,21587532,6993,14864.429,601492,207,440.857,100722.775,32.628,69.354,2806.432,0.966,2.057,0.85,,,,,,,,,,,,,537557,2.508,,,tests performed,253164892,154580496,100085018,3281210,1015208,1347332,118.12,72.12,46.7,1.53,6286,294373,0.137,55.4,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,12/10/2021,21594887,7355,12751.571,601667,175,368.143,100757.092,34.317,59.496,2807.249,0.817,1.718,0.85,,,,,,,,,64511151,,300.995,,537557,2.508,,,tests performed,253561158,154693150,100324302,3326730,396266,1181244,118.31,72.18,46.81,1.55,5511,252386,0.118,55.39,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,13/10/2021,21603259,8372,11298.143,601873,206,316.143,100796.154,39.062,52.715,2808.21,0.961,1.475,0.85,,,,,,,,,,,,,463694,2.163,,,tests performed,254426529,154798792,100864092,3545399,865371,1052782,118.71,72.23,47.06,1.65,4912,212667,0.099,55.36,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,14/10/2021,21618491,15232,11386.143,602445,572,336.714,100867.223,71.069,53.125,2810.879,2.669,1.571,0.86,,,,,,,,,64552183,,301.187,,389831,1.819,,,tests performed,256762148,155526988,102264366,3755046,2335619,1134516,119.8,72.57,47.71,1.75,5293,261071,0.122,55.3,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,15/10/2021,21632789,14298,10780.857,602952,507,319.143,100933.935,66.711,50.301,2813.244,2.366,1.489,0.88,,,,,,,,,,,,,314929,1.469,,,tests performed,258849471,156015804,103527053,4093579,2087323,1190446,120.77,72.79,48.3,1.91,5554,286413,0.134,55.25,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,16/10/2021,21642550,9761,10060.429,603417,465,326.143,100979.477,45.543,46.94,2815.414,2.17,1.522,0.89,,,,,,,,,,,,,240027,1.12,,,tests performed,260157865,156313972,104314315,4320556,1308394,1233393,121.38,72.93,48.67,2.02,5755,304629,0.142,55.21,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,17/10/2021,21648735,6185,9742.286,603545,128,322.857,101008.335,28.858,45.455,2816.011,0.597,1.506,0.9,,,,,,,,,,,,,165126,0.77,,,tests performed,260683274,156420266,104630777,4428544,525409,1219084,121.63,72.98,48.82,2.07,5688,303935,0.142,55.2,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,18/10/2021,21658054,9319,10074.571,603747,202,322.143,101051.816,43.48,47.006,2816.953,0.942,1.503,0.91,,,,,,,,,,,,,90224,0.421,,,tests performed,261824131,156558619,105223364,4839664,1140857,1237034,122.16,73.05,49.09,2.26,5772,282589,0.132,45.91,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,19/10/2021,21671287,13233,10914.286,604126,379,351.286,101113.558,61.742,50.924,2818.722,1.768,1.639,0.92,,,,,,,,,,,,,15322,0.071,,,tests performed,263569544,156892317,106356335,5137429,1745413,1429769,122.98,73.2,49.62,2.4,6671,314167,0.147,45.87,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,20/10/2021,21686995,15708,11962.286,604525,399,378.857,101186.848,73.29,55.813,2820.583,1.862,1.768,0.93,,,,,,,,,,,,,14283,0.067,,,tests performed,265607325,157322792,107582227,5525142,2037781,1597257,123.93,73.4,50.2,2.58,7452,360571,0.168,45.81,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,21/10/2021,21703981,16986,12212.857,604991,466,363.714,101266.101,79.253,56.983,2822.758,2.174,1.697,0.93,,,,,,,,,,,,,13245,0.062,,,tests performed,266620080,157475037,108197260,5771569,1012755,1408276,124.4,73.47,50.48,2.69,6571,278293,0.13,45.79,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,22/10/2021,21717379,13398,12084.286,605438,447,355.143,101328.613,62.512,56.383,2824.843,2.086,1.657,0.93,,,,,,,,,,,,,13245,0.062,,,tests performed,267964026,157679997,108994434,6117946,1343946,1302079,125.03,73.57,50.85,2.85,6075,237742,0.111,45.75,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,23/10/2021,21729284,11905,12390.571,605788,350,338.714,101384.16,55.546,57.812,2826.476,1.633,1.58,0.94,,,,,,,,,,,,,13245,0.062,,,tests performed,268638494,157810514,109422127,6234557,674468,1211518,125.34,73.63,51.05,2.91,5653,213792,0.1,45.73,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,24/10/2021,21733820,4536,12155,605907,119,337.429,101405.324,21.164,56.713,2827.032,0.555,1.574,0.94,,,,,,,,,,,,,13245,0.062,,,tests performed,269442502,157986323,109945760,6340977,804008,1251318,125.72,73.71,51.3,2.96,5838,223722,0.104,45.71,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,25/10/2021,21741647,7827,11941.857,606114,207,338.143,101441.843,36.519,55.718,2827.997,0.966,1.578,0.94,,,,,,,,,,,,,13245,0.062,,,tests performed,271861944,158281322,111550520,6864893,2419442,1433973,126.84,73.85,52.05,3.2,6691,246100,0.115,45.64,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,26/10/2021,21754992,13345,11957.857,606517,403,341.571,101504.108,62.265,55.793,2829.878,1.88,1.594,0.95,,,,,,,,,,,,,13245,0.062,,,tests performed,273720279,158619663,112584033,7348675,1858335,1450105,127.71,74.01,52.53,3.43,6766,246764,0.115,45.6,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,27/10/2021,21772116,17124,12160.143,606952,435,346.714,101584.004,79.897,56.737,2831.907,2.03,1.618,0.94,,,,,,,,,,,,,13245,0.062,,,tests performed,275436454,158890656,113647161,7732904,1716175,1404161,128.51,74.13,53.03,3.61,6552,223981,0.105,45.55,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,28/10/2021,21785802,13686,11688.714,607325,373,333.429,101647.86,63.856,54.537,2833.648,1.74,1.556,0.94,,,,,,,,,,,,,13245,0.062,,,tests performed,277057532,159171324,114610870,8109625,1621078,1491065,129.27,74.27,53.47,3.78,6957,242327,0.113,45.51,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,29/10/2021,21798483,12681,11586.286,607733,408,327.857,101707.027,59.167,54.059,2835.551,1.904,1.53,0.94,,,,,,,,,64750853,,302.114,,13245,0.062,,,tests performed,278686713,159412919,115562494,8548187,1629181,1531812,130.03,74.38,53.92,3.99,7147,247560,0.116,45.47,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,30/10/2021,21808495,10012,11315.857,607949,216,308.714,101753.741,46.714,52.797,2836.559,1.008,1.44,0.94,,,,,,,,,,,,,11425,0.053,,,tests performed,279265141,159518249,115897379,8687173,578428,1518092,130.3,74.43,54.08,4.05,7083,243962,0.114,45.45,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,31/10/2021,21814625,6130,11543.571,608082,133,310.714,101782.342,28.601,53.86,2837.18,0.621,1.45,0.94,,,,,,,,,,,,,9606,0.045,,,tests performed,279666131,159589151,116117550,8798263,400990,1460518,130.49,74.46,54.18,4.11,6814,228975,0.107,45.44,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,659317.4,26.13,9.03,3076.233
BRA,South America,Brazil,01/11/2021,21819251,4626,11086.286,608185,103,295.857,101803.926,21.584,51.726,2837.66,0.481,1.38,0.94,,,,,,,,,,,,,7786,0.036,,,tests performed,279959241,159631476,116288959,8877862,293110,1156757,130.62,74.48,54.26,4.14,5397,192879,0.09,45.44,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,02/11/2021,21825169,5918,10025.286,608337,152,260,101831.538,27.612,46.776,2838.369,0.709,1.213,0.94,,,,,,,,,,,,,5967,0.028,,,tests performed,280181200,159667965,116399784,8952577,221959,922989,130.73,74.5,54.31,4.18,4306,149757,0.07,45.43,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,03/11/2021,21841479,16310,9909,608527,190,225,101907.637,76.099,46.233,2839.256,0.886,1.05,0.95,,,,,,,,,,,,,4147,0.019,,,tests performed,281228625,159792323,117020085,9256939,1047425,827453,131.22,74.56,54.6,4.32,3861,128810,0.06,45.4,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,04/11/2021,21854726,13247,9846.286,608961,434,233.714,101969.445,61.808,45.941,2841.281,2.025,1.09,0.96,,,,,,,,,,,,,2327,0.011,,,tests performed,282661800,160056071,117929773,9518430,1433175,800610,131.88,74.68,55.02,4.44,3735,126392,0.059,45.37,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,05/11/2021,21867724,12998,9891.571,609343,382,230,102030.091,60.646,46.152,2843.063,1.782,1.073,0.96,,,,,,,,,,,,,508,0.002,,,tests performed,284683953,160333906,119243098,9942921,2022153,856749,132.83,74.81,55.64,4.64,3997,131570,0.061,45.31,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,06/11/2021,21878897,11173,10057.429,609646,303,242.429,102082.222,52.131,46.926,2844.477,1.414,1.131,0.96,,,,,,,,,,,,,508,0.002,,,tests performed,285378181,160423951,119655284,10135262,694228,873291,133.15,74.85,55.83,4.73,4075,129386,0.06,45.29,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,07/11/2021,21884558,5661,9990.429,609716,70,233.429,102108.635,26.413,46.613,2844.804,0.327,1.089,0.97,,,,,,,,,,,,,508,0.002,,,tests performed,285943124,160707880,119901571,10172914,564943,896713,133.41,74.98,55.94,4.75,4184,159818,0.075,45.28,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,08/11/2021,21891439,6881,10312.571,609836,120,235.857,102140.74,32.105,48.116,2845.363,0.56,1.1,0.97,,,,,,,,,64755932,,302.137,,508,0.002,,,tests performed,287531811,160971992,120880423,10547189,1588687,1081796,134.16,75.11,56.4,4.92,5047,191502,0.089,45.24,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,09/11/2021,21903249,11810,11154.286,610044,208,243.857,102195.843,55.103,52.043,2846.334,0.97,1.138,0.97,,,,,,,,,,,,,4788,0.022,,,tests performed,288956195,161179478,121738604,10886116,1424384,1253571,134.82,75.2,56.8,5.08,5849,215930,0.101,45.2,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
BRA,South America,Brazil,10/11/2021,21918229,14980,10964.286,610313,269,255.143,102265.736,69.893,51.157,2847.589,1.255,1.19,0.97,,,,,,,,,,,,,9067,0.042,,,tests performed,290429521,161412780,122635903,11230958,1473326,1314414,135.51,75.31,57.22,5.24,6133,231494,0.108,45.16,214326223,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,
